trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,1,5.779999971,1,0,100,37,1,99,i17_150_R.jpg,d,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,1.927000046,1,0,100,3,1,99,i2_50_R.jpg,d,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,2.692000151,1,0,100,49,1,99,i23_50.jpg,s,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,3.997000217,1,0,100,55,1,99,i25_150_R.jpg,d,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,2.463000059,1,0,100,36,1,99,i17_50.jpg,s,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,4.143999815,1,0,100,8,1,99,i4_100.jpg,s,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,3.796999931,1,0,100,1,1,99,i1_50_R.jpg,d,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,3.346999884,1,0,100,27,1,99,i13_50_R.jpg,d,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,1.08100009,1,0,100,94,1,99,i44_0.jpg,s,0,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,2.429000139,1,0,100,47,1,99,i22_50.jpg,s,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,2.378000021,1,0,100,16,1,99,i8_50_R.jpg,d,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,3.571000099,1,0,100,57,1,99,i26_150_R.jpg,d,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,0,5.112999916,1,0,100,11,1,99,i5_100.jpg,s,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,4.319000006,1,0,100,83,1,99,i38_150.jpg,s,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,2.252000093,1,0,100,85,1,99,i39_100_R.jpg,d,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,1.835999966,1,0,100,21,1,99,i10_50_R.jpg,d,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,7.618999958,1,0,100,65,1,99,i30_50.jpg,s,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
